1.61801, 1.2913, 1.05452, 0.90286, 0.805, 0.73434, 0.63467, 0.55845, 0.59331
1.62083, 1.2653, 1.04886, 0.94501, 0.80974, 0.70137, 0.6542, 0.52835, 0.55921
1.60431, 1.30103, 1.04404, 0.90856, 0.79964, 0.72546, 0.68357, 0.6542, 0.55285
1.59603, 1.27987, 1.05351, 0.93357, 0.77202, 0.7176, 0.68298, 0.55895, 0.53033
1.59869, 1.28364, 1.0646, 0.90341, 0.7362, 0.70802, 0.63275, 0.56721, 0.55039
1.60394, 1.23998, 1.06175, 0.86404, 0.76077, 0.76055, 0.62151, 0.56584, 0.5318
1.60734, 1.27716, 1.08436, 0.91099, 0.78301, 0.69342, 0.67703, 0.64472, 0.54392
1.60145, 1.2788, 1.06596, 0.89941, 0.75468, 0.77598, 0.63722, 0.55102, 0.48612
1.61682, 1.29218, 1.0733, 0.89133, 0.87141, 0.71511, 0.71425, 0.56669, 0.56989
1.61186, 1.25953, 1.06824, 0.9057, 0.78576, 0.68087, 0.66628, 0.70436, 0.59674
1.61588, 1.26094, 1.05756, 0.91787, 0.77481, 0.75933, 0.58937, 0.65358, 0.57437
1.62151, 1.2801, 1.0725, 0.88165, 0.792, 0.72698, 0.63758, 0.61567, 0.53495
1.60949, 1.29608, 1.07791, 0.93649, 0.7995, 0.74622, 0.60653, 0.59861, 0.60315
1.61598, 1.29419, 1.06142, 0.90646, 0.76615, 0.69875, 0.64058, 0.62619, 0.58454
1.60885, 1.27983, 1.07895, 0.94343, 0.79732, 0.69103, 0.69997, 0.60976, 0.61314
1.59473, 1.26783, 1.06585, 0.92057, 0.77175, 0.68711, 0.60483, 0.6809, 0.5358
1.61161, 1.28048, 1.0591, 0.86085, 0.73314, 0.73107, 0.72802, 0.59916, 0.5322
1.6149, 1.29051, 1.07173, 0.90434, 0.72554, 0.73434, 0.59262, 0.54763, 0.57534
1.5941, 1.25124, 1.06551, 0.90006, 0.81007, 0.72117, 0.59495, 0.57491, 0.5372
1.59566, 1.26501, 1.08827, 0.95817, 0.79694, 0.67614, 0.73811, 0.53983, 0.53871
1.61301, 1.3001, 1.06271, 0.93986, 0.76756, 0.75154, 0.58405, 0.65973, 0.5637
1.59819, 1.2627, 1.08374, 0.90387, 0.7508, 0.79542, 0.62479, 0.57102, 0.51239
1.61284, 1.28493, 1.04705, 0.89283, 0.84217, 0.74877, 0.7197, 0.61176, 0.57495
1.61116, 1.29892, 1.07859, 0.93103, 0.75487, 0.67713, 0.61391, 0.63813, 0.51472
1.59271, 1.24746, 1.06986, 0.9265, 0.77192, 0.72339, 0.70323, 0.58791, 0.60519
1.61427, 1.24533, 1.03207, 0.91433, 0.76443, 0.70175, 0.6712, 0.55568, 0.59431
1.60291, 1.28558, 1.05769, 0.93029, 0.76229, 0.65442, 0.66589, 0.60216, 0.54986
1.61364, 1.25724, 1.06897, 0.91198, 0.77389, 0.73271, 0.67498, 0.56729, 0.49536
1.59687, 1.28314, 1.05679, 0.94761, 0.84052, 0.69477, 0.64229, 0.58946, 0.63485
1.5932, 1.28476, 1.05574, 0.92065, 0.75875, 0.64664, 0.58106, 0.57828, 0.48596
1.60492, 1.27387, 1.06078, 0.885, 0.74561, 0.75296, 0.6431, 0.57563, 0.51863
1.61007, 1.26296, 1.04632, 0.95157, 0.75338, 0.6858, 0.62779, 0.59502, 0.70613
1.59167, 1.2865, 1.0614, 0.90103, 0.79788, 0.66268, 0.57781, 0.64124, 0.49613
1.62844, 1.27258, 1.07984, 0.87388, 0.75257, 0.72263, 0.62813, 0.65431, 0.53709
1.58704, 1.2609, 1.08746, 0.88597, 0.81438, 0.70489, 0.59169, 0.63144, 0.56514
1.58944, 1.26123, 1.05466, 0.89772, 0.78533, 0.69372, 0.73185, 0.62759, 0.56962
1.61207, 1.27051, 1.08155, 0.8978, 0.78638, 0.72684, 0.6359, 0.61215, 0.59771
1.60539, 1.25987, 1.05536, 0.93039, 0.76819, 0.72404, 0.66468, 0.56218, 0.51135
1.61148, 1.25964, 1.07528, 0.8897, 0.84107, 0.71598, 0.59814, 0.63013, 0.55265
1.62967, 1.2727, 1.05405, 0.9211, 0.77811, 0.72929, 0.65332, 0.6122, 0.64366
1.60555, 1.27241, 1.05487, 0.90158, 0.80932, 0.70713, 0.63107, 0.62655, 0.57611
1.60052, 1.28614, 1.09471, 0.89835, 0.80844, 0.72634, 0.70029, 0.62268, 0.62419
1.59155, 1.26141, 1.0431, 0.87768, 0.79354, 0.75782, 0.64629, 0.59778, 0.60563
1.60504, 1.25786, 1.05993, 0.9022, 0.78866, 0.71245, 0.65314, 0.5683, 0.50136
1.61058, 1.26835, 1.0595, 0.88802, 0.75883, 0.69594, 0.59765, 0.61234, 0.48441
1.60555, 1.26924, 1.02733, 0.95084, 0.78489, 0.73447, 0.6127, 0.65605, 0.50177
1.61502, 1.26293, 1.0469, 0.91644, 0.78366, 0.71924, 0.60021, 0.53871, 0.5816
1.6143, 1.2742, 1.02716, 0.92411, 0.77773, 0.66997, 0.66198, 0.6037, 0.53275
1.62817, 1.2804, 1.07729, 0.90173, 0.79533, 0.67703, 0.65726, 0.56033, 0.50573
1.60822, 1.28313, 1.05906, 0.90351, 0.83544, 0.76261, 0.63722, 0.6558, 0.53169
1.61373, 1.27337, 1.09116, 0.89002, 0.81751, 0.69529, 0.67057, 0.55344, 0.52228
1.61975, 1.28622, 1.04152, 0.92473, 0.76187, 0.70985, 0.60808, 0.56781, 0.52076
1.60364, 1.2471, 1.07414, 0.89659, 0.75981, 0.75165, 0.6048, 0.57631, 0.51274
1.56177, 1.28421, 1.058, 0.95648, 0.79583, 0.71341, 0.63375, 0.6506, 0.55771
1.60614, 1.28535, 1.07584, 0.93103, 0.82556, 0.66448, 0.6085, 0.60148, 0.64041
1.61417, 1.27918, 1.05187, 0.90255, 0.79688, 0.7113, 0.63319, 0.57331, 0.58187
