3.08886, 2.31496, 1.80006, 1.43078, 1.20178, 1.04285, 0.79571, 0.71535, 0.73485
3.03761, 2.30785, 1.81804, 1.44799, 1.19847, 0.91499, 0.82962, 0.67621, 0.67192
2.94523, 2.33539, 1.74127, 1.47905, 1.11684, 0.94706, 0.89108, 0.82248, 0.71135
3.0473, 2.38116, 1.79717, 1.43658, 1.1257, 1.00519, 0.87035, 0.72658, 0.60658
2.9977, 2.32082, 1.81101, 1.44042, 1.07481, 0.96939, 0.81075, 0.75441, 0.62523
3.03283, 2.20262, 1.8098, 1.42981, 1.09616, 1.04635, 0.80264, 0.72436, 0.67759
3.06737, 2.30542, 1.74369, 1.45768, 1.14456, 0.94576, 0.91011, 0.77796, 0.674
3.03553, 2.29406, 1.80942, 1.38225, 1.12006, 1.10807, 0.85058, 0.6985, 0.5706
2.98427, 2.29383, 1.80054, 1.42941, 1.23805, 0.96326, 0.91408, 0.69748, 0.69926
3.14057, 2.21199, 1.80387, 1.43107, 1.12561, 0.91392, 0.84868, 0.90371, 0.73281
3.03384, 2.29169, 1.79827, 1.4326, 1.08967, 1.00054, 0.72112, 0.89189, 0.76571
2.98995, 2.28597, 1.69097, 1.37761, 1.16164, 1.00028, 0.79113, 0.82465, 0.65028
3.00844, 2.33409, 1.85662, 1.52338, 1.18622, 1.04742, 0.78095, 0.71091, 0.74188
3.05535, 2.34504, 1.75712, 1.40434, 1.12335, 0.99848, 0.80158, 0.81514, 0.71905
3.07371, 2.30241, 1.81226, 1.4477, 1.15754, 0.95707, 0.93969, 0.80077, 0.74003
3.01117, 2.23156, 1.74905, 1.42942, 1.09528, 0.92172, 0.79422, 0.85612, 0.66563
3.06297, 2.35606, 1.76846, 1.37555, 1.06303, 0.95841, 0.92117, 0.78122, 0.6514
3.09618, 2.3125, 1.76567, 1.43195, 1.05152, 0.98506, 0.75468, 0.69904, 0.71485
3.01187, 2.27824, 1.76187, 1.42437, 1.10413, 0.96195, 0.81082, 0.7215, 0.64527
3.02288, 2.21729, 1.82176, 1.4796, 1.13251, 0.90091, 0.99365, 0.76823, 0.63409
3.02109, 2.25171, 1.81728, 1.50629, 1.12389, 1.05786, 0.76304, 0.7438, 0.7208
3.03897, 2.26001, 1.79874, 1.45467, 1.08926, 1.06869, 0.8172, 0.7659, 0.61882
3.03133, 2.29354, 1.71623, 1.43125, 1.25116, 1.04869, 0.93457, 0.83001, 0.67899
3.03434, 2.33399, 1.78372, 1.43952, 1.10753, 0.87797, 0.79274, 0.80164, 0.65651
2.99198, 2.26051, 1.80936, 1.46646, 1.14326, 1.05755, 0.91416, 0.7241, 0.80523
3.07304, 2.1959, 1.77893, 1.46396, 1.13903, 1.00705, 0.87284, 0.66713, 0.67156
3.04071, 2.3023, 1.78814, 1.43875, 1.11113, 0.88641, 0.83376, 0.74657, 0.68747
