0.7443850267379679, 0.9334224598930482, 0.994988344988345, 0.998989898989899, 0.9998217468805705, 0.9995959595959596, 0.9995337995337995, 0.9904040404040404, 0.8597796143250689
0.7333333333333333, 0.9310160427807487, 0.9924242424242424, 0.9987012987012988, 0.9996434937611408, 1.0, 0.9990675990675991, 0.9916666666666667, 0.8068870523415977
0.7402257872846109, 0.939572192513369, 0.9891608391608392, 0.9992784992784993, 0.9996434937611408, 0.9995959595959596, 0.9997668997668998, 0.9957070707070707, 0.8779614325068871
0.7392156862745098, 0.9378787878787879, 0.9910256410256411, 0.9987012987012988, 0.9992869875222816, 0.9997979797979798, 1.0, 0.9952020202020202, 0.8173553719008264
0.7284610814022578, 0.9336898395721925, 0.9891608391608392, 0.9992784992784993, 0.9998217468805705, 0.9997979797979798, 0.9995337995337995, 0.9881313131313131, 0.7925619834710744
0.7360071301247771, 0.9272727272727272, 0.9906759906759907, 0.9984126984126984, 0.9998217468805705, 0.9995959595959596, 0.9997668997668998, 0.9974747474747475, 0.7953168044077135
0.740463458110517, 0.9344028520499109, 0.9898601398601399, 0.9985569985569985, 0.9994652406417113, 0.9997979797979798, 0.9993006993006993, 0.9944444444444445, 0.7862258953168044
0.7418894830659537, 0.9289661319073084, 0.9900932400932401, 0.9988455988455989, 0.9998217468805705, 0.9997979797979798, 0.9997668997668998, 0.9939393939393939, 0.8176308539944903
0.7397504456327986, 0.9405525846702317, 0.9884615384615385, 0.9997113997113997, 0.9994652406417113, 0.9993939393939394, 0.9995337995337995, 0.9891414141414141, 0.8526170798898072
0.7459893048128342, 0.9251336898395722, 0.9928904428904429, 0.9992784992784993, 0.9998217468805705, 1.0, 0.9988344988344988, 0.9921717171717171, 0.8473829201101928
0.7331550802139037, 0.9320855614973262, 0.9885780885780886, 0.9984126984126984, 0.9996434937611408, 0.9993939393939394, 0.9993006993006993, 0.9878787878787879, 0.7223140495867768
0.740701128936423, 0.9414438502673796, 0.9916083916083916, 0.9988455988455989, 0.9996434937611408, 0.9995959595959596, 0.9997668997668998, 0.9856060606060606, 0.8
0.7462269756387403, 0.931729055258467, 0.990909090909091, 0.9987012987012988, 0.9998217468805705, 0.9993939393939394, 0.9993006993006993, 0.9954545454545455, 0.856198347107438
0.7387997623291741, 0.9325311942959001, 0.9913752913752913, 0.998989898989899, 1.0, 1.0, 0.9990675990675991, 0.990909090909091, 0.7559228650137741
0.7431966726084374, 0.9306595365418895, 0.990909090909091, 0.9988455988455989, 1.0, 1.0, 0.9997668997668998, 0.9941919191919192, 0.775206611570248
0.7373737373737373, 0.9303030303030303, 0.9916083916083916, 0.9987012987012988, 0.9996434937611408, 0.9995959595959596, 0.9993006993006993, 0.9901515151515151, 0.8253443526170798
